make,model,year,color,engine_fuel_type,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,market_category,vehicle_size,vehicle_style,city_kpl,price
Subaru,XV Crosstrek,2015,Red,Petrol,160,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,12.75,2929500.00
Subaru,XV Crosstrek,2015,White,Petrol,160,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,12.75,2599500.00
Toyota,Corolla,2015,Black,Petrol,140,4,Automatic,front wheel drive,4,C,Compact,Sedan,12.75,1896500.00
Toyota,Corolla,2015,Gray,Petrol,140,4,Automatic,front wheel drive,4,C,Compact,Sedan,12.75,1966500.00
Toyota,Yaris,2015,Black,Petrol,106,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,12.75,1688000.00
Toyota,Yaris,2015,Red,Petrol,106,4,Automatic,front wheel drive,2,B,Compact,2dr Hatchback,12.75,1650500.00
Toyota,Yaris,2015,Blue,Petrol,106,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,12.75,1594500.00
Nissan,Xterra,2015,Black,Petrol,261,6,Automatic,four wheel drive,4,J,Midsize,4dr SUV,6.38,2772000.00
Nissan,Xterra,2015,Red,Petrol,261,6,Automatic,four wheel drive,4,J,Midsize,4dr SUV,6.38,2571000.00
Nissan,Xterra,2015,Blue,Petrol,261,6,Automatic,rear wheel drive,4,J,Midsize,4dr SUV,6.80,2366000.00
Nissan,Xterra,2015,Silver,Petrol,261,6,Automatic,four wheel drive,4,J,Midsize,4dr SUV,6.38,3164000.00
Nissan,Xterra,2015,White,Petrol,261,6,Automatic,rear wheel drive,4,J,Midsize,4dr SUV,6.80,2567000.00
Toyota,Yaris,2015,Silver,Petrol,106,4,Automatic,front wheel drive,2,B,Compact,2dr Hatchback,12.75,1557000.00
Toyota,Yaris,2015,White,Petrol,106,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,12.75,1762000.00
Toyota,Corolla,2016,Silver,Petrol,140,4,Automatic,front wheel drive,4,C,Compact,Sedan,12.75,1913500.00
Toyota,Corolla,2016,Red,Petrol,140,4,Automatic,front wheel drive,4,C,Compact,Sedan,12.75,1983500.00
Toyota,Yaris,2016,Black,Petrol,106,4,Automatic,front wheel drive,2,B,Compact,2dr Hatchback,12.75,1562000.00
Toyota,Yaris,2016,Red,Petrol,106,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,12.75,1599500.00
Toyota,Yaris,2016,Blue,Petrol,106,4,Automatic,front wheel drive,2,B,Compact,2dr Hatchback,12.75,1655500.00
Nissan,370Z,2016,Black,Petrol,332,6,Automatic,rear wheel drive,2,S,Compact,Coupe,8.08,3129000.00
Nissan,370Z,2016,White,Petrol,332,6,Automatic,rear wheel drive,2,S,Compact,Coupe,8.08,3487000.00
Nissan,370Z,2016,Gray,Petrol,332,6,Automatic,rear wheel drive,2,S,Compact,Coupe,8.08,3837000.00
Nissan,370Z,2016,Silver,Petrol,332,6,Automatic,rear wheel drive,2,S,Compact,Coupe,8.08,3927000.00
Nissan,370Z,2016,Blue,Petrol,332,6,Automatic,rear wheel drive,2,S,Compact,Convertible,7.65,4182000.00
Nissan,370Z,2016,Red,Petrol,350,6,Automatic,rear wheel drive,2,S,Compact,Coupe,8.08,4329000.00
Toyota,Yaris,2016,White,Petrol,106,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,12.75,1693000.00
Toyota,Yaris,2016,Silver,Petrol,106,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,12.75,1767000.00
Toyota,Corolla,2017,Blue,Petrol,140,4,Automatic,front wheel drive,4,C,Compact,Sedan,12.75,1933500.00
Toyota,Yaris,2017,Black,Petrol,106,4,Automatic,front wheel drive,2,B,Compact,2dr Hatchback,12.75,1600000.00
Toyota,Yaris,2017,Red,Petrol,106,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,12.75,1637500.00
Toyota,Yaris,2017,White,Petrol,106,4,Automatic,front wheel drive,2,B,Compact,2dr Hatchback,12.75,1691000.00
Nissan,Altima,2016,Silver,Petrol,270,6,Automatic,front wheel drive,4,E,Midsize,Sedan,9.35,2739000.00
Nissan,Altima,2016,White,Petrol,270,6,Automatic,front wheel drive,4,E,Midsize,Sedan,9.35,2799000.00
Toyota,Yaris,2017,Silver,Petrol,106,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,12.75,1728500.00
Nissan,Maxima,2016,Black,Petrol,300,6,Automatic,front wheel drive,4,E,Midsize,Sedan,9.35,3251000.00
Nissan,Maxima,2016,Red,Petrol,300,6,Automatic,front wheel drive,4,E,Midsize,Sedan,9.35,3449000.00
Nissan,Maxima,2016,Gray,Petrol,300,6,Automatic,front wheel drive,4,E,Midsize,Sedan,9.35,3699000.00
Nissan,Maxima,2016,Blue,Petrol,300,6,Automatic,front wheel drive,4,E,Midsize,Sedan,9.35,3777000.00
Toyota,Yaris,2017,Blue,Petrol,106,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,12.75,1800000.00
Toyota,Yaris iA,2017,Red,Petrol,106,4,Manual,front wheel drive,4,C,Compact,Sedan,12.75,1595000.00
Audi,A3,2016,White,Diesel,150,4,Automated manual,front wheel drive,4,C,Compact,Sedan,13.18,3320000.00
Audi,A3,2016,Black,Diesel,150,4,Automated manual,front wheel drive,4,C,Compact,Sedan,13.18,3590000.00
Audi,A3,2016,Red,Diesel,150,4,Automated manual,front wheel drive,4,C,Compact,Sedan,13.18,3670000.00
BMW,3 Series,2015,Blue,Diesel,180,4,Automatic,all wheel drive,4,D,Midsize,Wagon,13.18,4345000.00
Nissan,Maxima,2016,White,Petrol,300,6,Automatic,front wheel drive,4,E,Midsize,Sedan,9.35,3996000.00
Nissan,Murano,2016,Black,Petrol,260,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,8.93,2974000.00
Nissan,Murano,2016,White,Petrol,260,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,8.93,3134000.00
Nissan,Murano,2016,Gray,Petrol,260,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,8.93,3280000.00
Nissan,Murano,2016,Silver,Petrol,260,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,8.93,3440000.00
Nissan,Murano,2016,Blue,Petrol,260,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,8.93,3713000.00
Nissan,Murano,2016,Red,Petrol,260,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,8.93,3873000.00
Nissan,Pathfinder,2016,Black,Petrol,260,6,Automatic,front wheel drive,4,J,Large,4dr SUV,8.50,2983000.00
Nissan,Pathfinder,2016,White,Petrol,260,6,Automatic,four wheel drive,4,J,Large,4dr SUV,8.08,3152000.00
Nissan,Pathfinder,2016,Gray,Petrol,260,6,Automatic,front wheel drive,4,J,Large,4dr SUV,8.50,3315000.00
Nissan,Pathfinder,2016,Silver,Petrol,260,6,Automatic,four wheel drive,4,J,Large,4dr SUV,8.08,3484000.00
Nissan,Pathfinder,2016,Blue,Petrol,260,6,Automatic,front wheel drive,4,J,Large,4dr SUV,8.50,3641000.00
Nissan,Pathfinder,2016,Red,Petrol,260,6,Automatic,four wheel drive,4,J,Large,4dr SUV,8.08,3810000.00
BMW,3 Series,2015,Red,Diesel,180,4,Automatic,all wheel drive,4,E,Midsize,Sedan,13.18,4100000.00
Nissan,Rogue,2016,White,Petrol,170,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,10.63,2468000.00
Chevrolet,Spark,2016,Black,Petrol,98,4,Automatic,front wheel drive,4,A,Compact,4dr Hatchback,13.18,1376000.00
Nissan,Rogue,2016,Silver,Petrol,170,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,10.63,2613000.00
Chevrolet,Spark,2016,Red,Petrol,98,4,Automatic,front wheel drive,4,A,Compact,4dr Hatchback,13.18,1578500.00
Nissan,Rogue,2016,Red,Petrol,170,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,10.63,3008000.00
Chevrolet,Spark,2016,White,Petrol,98,4,Automatic,front wheel drive,4,A,Compact,4dr Hatchback,13.18,1728500.00
Honda,Civic,2015,White,Petrol,143,4,Automatic,front wheel drive,4,C,Compact,Sedan,13.18,2004000.00
Honda,Civic,2016,Black,Petrol,158,4,Automatic,front wheel drive,4,E,Midsize,Sedan,13.18,1944000.00
Honda,Civic,2016,Blue,Petrol,158,4,Automatic,front wheel drive,4,E,Midsize,Sedan,13.18,2044000.00
Honda,Civic,2016,Red,Petrol,158,4,Automatic,front wheel drive,4,E,Midsize,Sedan,13.18,2104000.00
Honda,Civic,2016,Silver,Petrol,158,4,Automatic,front wheel drive,4,E,Midsize,Sedan,13.18,2204000.00
Honda,Civic,2016,White,Petrol,174,4,Automatic,front wheel drive,4,E,Midsize,Sedan,13.18,2220000.00
Honda,Civic,2016,Gray,Petrol,174,4,Automatic,front wheel drive,4,E,Midsize,Sedan,13.18,2320000.00
Nissan,370Z,2017,Black,Petrol,332,6,Automatic,rear wheel drive,2,S,Compact,Coupe,8.08,3129000.00
Nissan,370Z,2017,White,Petrol,332,6,Automatic,rear wheel drive,2,S,Compact,Coupe,8.08,3487000.00
Nissan,370Z,2017,Gray,Petrol,332,6,Automatic,rear wheel drive,2,S,Compact,Coupe,8.08,3837000.00
Nissan,370Z,2017,Silver,Petrol,332,6,Automatic,rear wheel drive,2,S,Compact,Coupe,8.08,3927000.00
Nissan,370Z,2017,Blue,Petrol,332,6,Automatic,rear wheel drive,2,S,Compact,Convertible,7.65,4182000.00
Nissan,370Z,2017,Red,Petrol,350,6,Automatic,rear wheel drive,2,S,Compact,Coupe,8.08,4329000.00
Honda,Civic,2017,Gray,Petrol,174,4,Automatic,front wheel drive,4,C,Compact,4dr Hatchback,13.18,2050000.00
Honda,Civic,2017,Blue,Petrol,174,4,Manual,front wheel drive,4,E,Midsize,Sedan,13.18,2150000.00
Lexus,RX 450h,2016,Silver,Petrol,308,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,13.18,5223500.00
Lexus,RX 450h,2017,Black,Hybrid,308,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,13.18,5303500.00
Lexus,RX 450h,2017,Red,Hybrid,308,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,13.18,5649500.00
Nissan,Armada,2017,Black,Petrol,390,8,Automatic,rear wheel drive,4,J,Large,4dr SUV,5.95,4490000.00
Nissan,Armada,2017,White,Petrol,390,8,Automatic,four wheel drive,4,J,Large,4dr SUV,5.53,4780000.00
Nissan,Armada,2017,Gray,Petrol,390,8,Automatic,rear wheel drive,4,J,Large,4dr SUV,5.95,4965000.00
Nissan,Armada,2017,Silver,Petrol,390,8,Automatic,four wheel drive,4,J,Large,4dr SUV,5.53,5255000.00
Nissan,Armada,2017,Blue,Petrol,390,8,Automatic,rear wheel drive,4,J,Large,4dr SUV,5.95,5759000.00
Nissan,Armada,2017,Red,Petrol,390,8,Automatic,four wheel drive,4,J,Large,4dr SUV,5.53,6049000.00
Nissan,Versa Note,2015,Black,Petrol,109,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,13.18,1793000.00
Nissan,Versa Note,2015,White,Petrol,109,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,13.18,1866000.00
Nissan,Versa Note,2015,Gray,Petrol,109,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,13.18,1796000.00
Nissan,Altima,2017,Silver,Petrol,270,6,Automatic,front wheel drive,4,E,Midsize,Sedan,9.35,2799000.00
Nissan,Versa Note,2015,Silver,Petrol,109,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,13.18,1633000.00
Nissan,Maxima,2017,Black,Petrol,300,6,Automatic,front wheel drive,4,E,Midsize,Sedan,8.93,3261000.00
Nissan,Maxima,2017,White,Petrol,300,6,Automatic,front wheel drive,4,E,Midsize,Sedan,8.93,3459000.00
Nissan,Maxima,2017,Silver,Petrol,300,6,Automatic,front wheel drive,4,E,Midsize,Sedan,8.93,3709000.00
Nissan,Maxima,2017,Gray,Petrol,300,6,Automatic,front wheel drive,4,E,Midsize,Sedan,8.93,3787000.00
Nissan,Versa Note,2015,Blue,Petrol,109,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,13.18,1543000.00
Nissan,Versa Note,2015,Red,Petrol,109,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,13.18,1753000.00
Nissan,Versa,2015,Black,Petrol,109,4,Automatic,front wheel drive,4,C,Compact,Sedan,13.18,1399000.00
Nissan,Versa,2015,White,Petrol,109,4,Automatic,front wheel drive,4,C,Compact,Sedan,13.18,1553000.00
Nissan,Versa,2015,Blue,Petrol,109,4,Automatic,front wheel drive,4,C,Compact,Sedan,13.18,1689000.00
Nissan,Versa,2015,Red,Petrol,109,4,Automatic,front wheel drive,4,C,Compact,Sedan,13.18,1759000.00
Nissan,Maxima,2017,Blue,Petrol,300,6,Automatic,front wheel drive,4,E,Midsize,Sedan,8.93,4004000.00
Nissan,Murano,2017,Black,Petrol,260,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,8.93,2974000.00
Nissan,Murano,2017,White,Petrol,260,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,8.93,3134000.00
Nissan,Murano,2017,Gray,Petrol,260,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,8.93,3280000.00
Nissan,Murano,2017,Silver,Petrol,260,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,8.93,3440000.00
Nissan,Murano,2017,Blue,Petrol,260,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,8.93,3713000.00
Nissan,Murano,2017,Red,Petrol,260,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,8.93,3873000.00
Nissan,Pathfinder,2017,Black,Petrol,284,6,Automatic,front wheel drive,4,J,Large,4dr SUV,8.50,3029000.00
Nissan,Pathfinder,2017,White,Petrol,284,6,Automatic,four wheel drive,4,J,Large,4dr SUV,8.08,3198000.00
Nissan,Pathfinder,2017,Gray,Petrol,284,6,Automatic,front wheel drive,4,J,Large,4dr SUV,8.50,3298000.00
Nissan,Pathfinder,2017,Silver,Petrol,284,6,Automatic,four wheel drive,4,J,Large,4dr SUV,8.08,3467000.00
Nissan,Pathfinder,2017,Blue,Petrol,284,6,Automatic,front wheel drive,4,J,Large,4dr SUV,8.50,3610000.00
Nissan,Pathfinder,2017,Red,Petrol,284,6,Automatic,four wheel drive,4,J,Large,4dr SUV,8.08,3779000.00
Nissan,Versa,2016,Red,Petrol,109,4,Automatic,front wheel drive,4,C,Compact,Sedan,13.18,1404000.00
Nissan,Rogue,2017,White,Petrol,170,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,10.63,2517000.00
Nissan,Versa,2016,Blue,Petrol,109,4,Automatic,front wheel drive,4,C,Compact,Sedan,13.18,1558000.00
Nissan,Rogue,2017,Silver,Petrol,170,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,10.63,2659000.00
Nissan,Versa,2016,White,Petrol,109,4,Automatic,front wheel drive,4,C,Compact,Sedan,13.18,1714000.00
Nissan,Rogue,2017,Red,Petrol,170,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,10.63,3131000.00
Nissan,Versa Note,2016,Black,Petrol,109,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,13.18,1548000.00
Nissan,Versa Note,2016,White,Petrol,109,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,13.18,1638000.00
Nissan,Versa Note,2016,Red,Petrol,109,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,13.18,1798000.00
Nissan,Versa Note,2016,Blue,Petrol,109,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,13.18,1871000.00
Nissan,Versa Note,2017,Black,Petrol,109,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,13.18,1548000.00
Nissan,Versa Note,2017,Red,Petrol,109,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,13.18,1638000.00
Nissan,Versa Note,2017,Blue,Petrol,109,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,13.18,1798000.00
Porsche,Cayenne,2015,Black,Petrol,420,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.23,7410000.00
Porsche,Cayenne,2015,Red,Petrol,520,8,Automatic,all wheel drive,4,J,Midsize,4dr SUV,5.95,11360000.00
Porsche,Cayenne,2015,Blue,Diesel,240,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,8.50,6170000.00
Porsche,Cayenne,2016,Black,Petrol,300,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,8.08,5830000.00
Porsche,Cayenne,2016,Red,Diesel,240,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,8.50,6230000.00
Porsche,Cayenne,2016,Blue,Petrol,420,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.23,7480000.00
Porsche,Cayenne,2016,Silver,Petrol,440,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,6.80,9550000.00
Porsche,Cayenne,2016,Red,Petrol,520,8,Automatic,all wheel drive,4,J,Midsize,4dr SUV,5.95,11470000.00
Porsche,Cayenne,2016,White,Petrol,570,8,Automatic,all wheel drive,4,J,Midsize,4dr SUV,5.95,15730000.00
Porsche,Panamera,2016,Black,Petrol,310,6,Automated manual,rear wheel drive,4,F,Large,Sedan,7.65,7810000.00
Porsche,Panamera,2016,White,Petrol,310,6,Automated manual,rear wheel drive,4,F,Large,Sedan,7.65,8000000.00
Porsche,Panamera,2016,Silver,Petrol,310,6,Automated manual,all wheel drive,4,F,Large,Sedan,7.65,8280000.00
Porsche,Panamera,2016,Blue,Petrol,420,6,Automated manual,rear wheel drive,4,F,Large,Sedan,7.23,9320000.00
Porsche,Panamera,2016,Red,Petrol,520,8,Automated manual,all wheel drive,4,F,Large,Sedan,6.38,14130000.00
Porsche,Panamera,2016,Gray,Petrol,520,8,Automated manual,all wheel drive,4,F,Large,Sedan,6.38,16110000.00
Porsche,Panamera,2016,Black,Petrol,570,8,Automated manual,all wheel drive,4,F,Large,Sedan,6.38,18030000.00
Porsche,Panamera,2016,Red,Petrol,570,8,Automated manual,all wheel drive,4,F,Large,Sedan,6.38,20050000.00
Porsche,Cayenne,2017,Black,Petrol,300,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.65,5960000.00
Porsche,Cayenne,2017,Red,Petrol,420,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.23,7620000.00
Porsche,Cayenne,2017,Silver,Petrol,440,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,6.80,9720000.00
Porsche,Cayenne,2017,Blue,Petrol,520,8,Automatic,all wheel drive,4,J,Midsize,4dr SUV,5.95,11650000.00
Porsche,Cayenne,2017,White,Petrol,570,8,Automatic,all wheel drive,4,J,Midsize,4dr SUV,5.95,15960000.00
Rolls-Royce,Ghost Series II,2015,Black,Petrol,563,12,Automatic,rear wheel drive,4,F,Large,Sedan,5.53,28675000.00
Rolls-Royce,Ghost Series II,2015,Blue,Petrol,563,12,Automatic,rear wheel drive,4,F,Large,Sedan,5.53,31940000.00
Rolls-Royce,Phantom Coupe,2015,Black,Petrol,453,12,Automatic,rear wheel drive,2,S,Large,Coupe,4.68,43832500.00
Rolls-Royce,Phantom Drophead Coupe,2015,Black,Petrol,453,12,Automatic,rear wheel drive,2,S,Large,Convertible,4.68,47977500.00
Rolls-Royce,Phantom,2015,Blue,Petrol,453,12,Automatic,rear wheel drive,4,F,Large,Sedan,4.68,40740000.00
Rolls-Royce,Phantom,2015,Red,Petrol,453,12,Automatic,rear wheel drive,4,F,Large,Sedan,4.68,48017500.00
Rolls-Royce,Wraith,2015,Black,Petrol,624,12,Automatic,rear wheel drive,2,S,Large,Coupe,5.53,29402500.00
Rolls-Royce,Dawn,2016,Blue,Petrol,563,12,Automatic,rear wheel drive,2,S,Large,Convertible,5.10,33500000.00
Rolls-Royce,Phantom Coupe,2016,Black,Petrol,453,12,Automatic,rear wheel drive,2,S,Large,Coupe,4.68,44952500.00
Rolls-Royce,Phantom Drophead Coupe,2016,Red,Petrol,453,12,Automatic,rear wheel drive,2,S,Large,Convertible,4.68,49200000.00
Rolls-Royce,Wraith,2016,Black,Petrol,624,12,Automatic,rear wheel drive,2,S,Large,Coupe,5.53,30435000.00
Rolls-Royce,Ghost Series II,2016,Black,Petrol,563,12,Automatic,rear wheel drive,4,F,Large,Sedan,5.53,29585000.00
Rolls-Royce,Ghost Series II,2016,Red,Petrol,563,12,Automatic,rear wheel drive,4,F,Large,Sedan,5.53,32932500.00
Rolls-Royce,Phantom,2016,Black,Petrol,453,12,Automatic,rear wheel drive,4,F,Large,Sedan,4.68,41782500.00
Rolls-Royce,Phantom,2016,Red,Petrol,453,12,Automatic,rear wheel drive,4,F,Large,Sedan,4.68,49242500.00
Scion,FR-S,2015,Black,Petrol,200,4,Automatic,rear wheel drive,2,S,Compact,Coupe,10.63,3109000.00
Scion,FR-S,2015,Blue,Petrol,200,4,Automatic,rear wheel drive,2,S,Compact,Coupe,10.63,2600000.00
Nissan,Versa Note,2017,White,Petrol,109,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,13.18,1871000.00
Scion,tC,2015,Black,Petrol,179,4,Automatic,front wheel drive,2,A,Compact,2dr Hatchback,9.78,2036000.00
Scion,tC,2015,Red,Petrol,179,4,Automatic,front wheel drive,2,A,Compact,2dr Hatchback,9.78,2434000.00
Scion,xB,2015,Black,Petrol,158,4,Automatic,front wheel drive,4,C,Compact,Wagon,9.35,1807000.00
Scion,xB,2015,Red,Petrol,158,4,Automatic,front wheel drive,4,C,Compact,Wagon,9.35,1968500.00
Scion,iA,2016,Red,Petrol,106,4,Manual,front wheel drive,4,C,Compact,Sedan,13.18,1570000.00
Scion,FR-S,2016,Red,Petrol,200,4,Automatic,rear wheel drive,2,S,Compact,Coupe,10.63,2640500.00
Scion,FR-S,2016,White,Petrol,200,4,Automatic,rear wheel drive,2,S,Compact,Coupe,10.63,3061000.00
BMW,3 Series,2015,Blue,Diesel,180,4,Automatic,rear wheel drive,4,E,Midsize,Sedan,13.60,3900000.00
Scion,tC,2016,Black,Petrol,179,4,Automatic,front wheel drive,2,A,Compact,2dr Hatchback,9.78,2053500.00
Scion,tC,2016,White,Petrol,179,4,Automatic,front wheel drive,2,A,Compact,2dr Hatchback,9.78,2434000.00
BMW,3 Series,2016,White,Diesel,180,4,Automatic,rear wheel drive,4,E,Midsize,Sedan,13.60,3985000.00
Subaru,BRZ,2015,Black,Petrol,200,4,Automatic,rear wheel drive,2,S,Compact,Coupe,10.63,2879500.00
Subaru,Forester,2015,Black,Petrol,250,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,9.78,3309500.00
Subaru,Forester,2015,White,Petrol,170,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,10.20,2509500.00
Subaru,Forester,2015,Gray,Petrol,170,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,10.20,2809500.00
Subaru,Forester,2015,Silver,Petrol,170,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,10.20,3009500.00
Subaru,Forester,2015,Blue,Petrol,250,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,9.78,2849500.00
Subaru,Forester,2015,Red,Petrol,170,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,10.20,2319500.00
BMW,3 Series,2017,White,Diesel,180,4,Automatic,rear wheel drive,4,E,Midsize,Sedan,13.60,4025000.00
Honda,Fit,2015,Black,Petrol,130,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,13.60,1992500.00
Honda,Fit,2015,White,Petrol,130,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,13.60,2092500.00
Honda,Fit,2015,Blue,Petrol,130,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,13.60,1836000.00
Honda,Fit,2016,Black,Petrol,130,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,13.60,1860000.00
Honda,Fit,2016,Red,Petrol,130,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,13.60,2016500.00
Honda,Fit,2016,White,Petrol,130,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,13.60,2116500.00
Subaru,Legacy,2015,White,Petrol,256,6,Automatic,all wheel drive,4,E,Midsize,Sedan,8.50,2959500.00
Honda,Civic,2017,Black,Petrol,174,4,Automatic,front wheel drive,4,E,Midsize,Sedan,13.60,2230000.00
Honda,Civic,2017,Red,Petrol,174,4,Automatic,front wheel drive,4,E,Midsize,Sedan,13.60,2380000.00
Honda,Civic,2017,Silver,Petrol,174,4,Automatic,front wheel drive,4,E,Midsize,Sedan,13.60,2480000.00
Honda,Civic,2017,Blue,Petrol,174,4,Automatic,front wheel drive,4,E,Midsize,Sedan,13.60,2480000.00
Honda,Civic,2017,White,Petrol,174,4,Automatic,front wheel drive,4,E,Midsize,Sedan,13.60,2660000.00
Subaru,Outback,2015,Black,Petrol,175,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,10.63,3029500.00
Subaru,Outback,2015,White,Petrol,175,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,10.63,2489500.00
Subaru,Outback,2015,Gray,Petrol,175,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,10.63,2519500.00
Subaru,Outback,2015,Silver,Petrol,175,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,10.63,2999500.00
Subaru,Outback,2015,Blue,Petrol,256,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,8.50,3299500.00
Subaru,Outback,2015,Red,Petrol,175,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,10.63,2699500.00
Subaru,Outback,2015,Blue,Petrol,175,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,10.63,2729500.00
Subaru,WRX,2015,Black,Petrol,268,4,Automatic,all wheel drive,4,C,Compact,Sedan,8.08,3119500.00
Subaru,WRX,2015,White,Petrol,268,4,Automatic,all wheel drive,4,C,Compact,Sedan,8.08,2969500.00
Honda,Fit,2017,Red,Petrol,130,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,13.60,1870000.00
Honda,Fit,2017,Black,Petrol,130,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,13.60,2026500.00
Honda,Fit,2017,White,Petrol,130,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,13.60,2126500.00
Hyundai,Elantra,2017,Red,Petrol,128,4,Automated manual,front wheel drive,4,C,Compact,Sedan,13.60,2065000.00
Lexus,RX 450h,2015,Black,Petrol,295,6,Automatic,front wheel drive,4,J,Midsize,4dr SUV,13.60,4762000.00
Toyota,Yaris iA,2017,Black,Petrol,106,4,Automatic,front wheel drive,4,C,Compact,Sedan,13.60,1705000.00
Subaru,BRZ,2016,Black,Petrol,200,4,Automatic,rear wheel drive,2,S,Compact,Coupe,10.63,2849500.00
Honda,Fit,2015,Red,Petrol,130,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,14.03,1645000.00
Honda,Fit,2016,Silver,Petrol,130,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,14.03,1669000.00
Subaru,Legacy,2016,White,Petrol,256,6,Automatic,all wheel drive,4,E,Midsize,Sedan,8.50,2994500.00
Honda,Fit,2017,Blue,Petrol,130,4,Automatic,front wheel drive,4,B,Compact,4dr Hatchback,14.03,1679000.00
Lexus,NX 300h,2015,White,Petrol,194,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,14.03,4131000.00
Subaru,WRX,2016,White,Petrol,268,4,Automatic,all wheel drive,4,C,Compact,Sedan,7.65,3009500.00
Subaru,WRX,2016,Silver,Petrol,268,4,Automatic,all wheel drive,4,C,Compact,Sedan,7.65,3159500.00
